"[1.0634723105433097, 800]","[2, 43, 84, 125, 166, 207, 248, 289, 330, 371, 412, 453, 494, 535, 576, 617, 658, 699, 740, 781]","[0.5092665865828003, -0.00015953092651409175, -4.14631705937229e-05, -1.4818659729563073e-05, -6.466424095357521e-06, -3.252522398215813e-06, -1.7666777611867594e-06, -9.951778156673704e-07, -5.703398540685438e-07, -3.299654028427214e-07, -1.9219884455861132e-07, -1.1266979680003608e-07, -6.651294204165608e-08, -3.9580997730548134e-08, -2.3764782799998933e-08, -1.4396249107382253e-08, -8.779121507318305e-09, -5.342209801102466e-09, -3.1105386568341595e-09, -1.1483551731056307e-09]"
"[0.886226925452758, 10]","[2, 3, 4, 5, 6, 7, 8, 9]","[0.533510898326296, -0.10095920812011108, -0.07467208013861686, -0.055993651441450534, -0.04301085781612797, -0.034394363001556225, -0.029262485774465344, -0.02709123966027522]"
"[0.886226925452758, 30]","[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28]","[0.6054009655098302, -0.08468677333300978, -0.04481745642874939, -0.023844959857030987, -0.012816137056991122, -0.007026162018102055, -0.0039998410519678715, -0.0024331918473883616, -0.0016375622037271037, -0.0012470839256760128, -0.0010643720634097749, -0.0009793818980667578, -0.0009287291566729763, -0.0008822571655918224]"
"[0.886226925452758, 100]","[2, 8, 14, 20, 26, 32, 38, 44, 50, 56, 62, 68, 74, 80, 86, 92, 98]","[0.7150058941871248, -0.025463928352795418, -0.009047639047638997, -0.005167802985364579, -0.003349662879954045, -0.0022326420955150255, -0.0015075798676010472, -0.0010355187283059772, -0.0007333700613020736, -0.0005491689941828051, -0.0004517425998078091, -0.0004250449287823213, -0.00046501739408664165, -0.0005769610223977963, -0.0007656731168646999, -0.0009860112106230487, -0.0010256603175373968]"
"[0.886226925452758, 200]","[2, 13, 24, 35, 46, 57, 68, 79, 90, 101, 112, 123, 134, 145, 156, 167, 178, 189]","[0.726429850748294, -0.011659291302850538, -0.004627870371385699, -0.0021743128450377536, -0.0010382917172704858, -0.0005050172672813589, -0.0002530127053256279, -0.00013260468117165747, -7.396944975563945e-05, -4.448554664395117e-05, -2.8874987261748287e-05, -1.995254677164028e-05, -1.431719983778848e-05, -1.0350254244831901e-05, -7.298660431370382e-06, -4.887128192354595e-06, -3.2221541573645984e-06, -2.800714743830812e-06]"
"[0.886226925452758, 800]","[2, 43, 84, 125, 166, 207, 248, 289, 330, 371, 412, 453, 494, 535, 576, 617, 658, 699, 740, 781]","[0.7265279508371527, -0.0012591882278832137, -9.662242148947015e-05, -1.8623413144522717e-05, -8.525832496052106e-06, -4.8945649170355925e-06, -2.9583233744358522e-06, -1.8402531588973718e-06, -1.1753750747271445e-06, -7.709192756880366e-07, -5.192193680436684e-07, -3.587008487070406e-07, -2.5356961812432845e-07, -1.8270183554993524e-07, -1.334069716249454e-07, -9.784809913254396e-08, -7.089940790407437e-08, -4.8690646949024405e-08, -2.7396029422680282e-08, -6.272083363095815e-09]"
"[0.7596230789595069, 10]","[2, 3, 4, 5, 6, 7, 8, 9]","[0.6722940438377649, -0.14735308628915997, -0.10141910516067114, -0.07217273032031679, -0.05332018214722342, -0.04092801558291176, -0.03250625688500017, -0.026463407201500172]"
"[0.7596230789595069, 30]","[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28]","[0.7882662573744723, -0.09269042346688762, -0.05215173121207644, -0.03353591395058275, -0.02354346604028016, -0.017386439895622354, -0.013222973323131722, -0.010264216396252912, -0.008119783022904935, -0.006563639355890657, -0.005442958473142218, -0.004633397113122349, -0.004004714323764785, -0.0033838428540439724]"
"[0.7596230789595069, 100]","[2, 8, 14, 20, 26, 32, 38, 44, 50, 56, 62, 68, 74, 80, 86, 92, 98]","[0.8335249396404542, -0.033336282829953684, -0.013295193603793585, -0.006294018644172596, -0.003343111764304723, -0.002028905642713852, -0.001416395853191435, -0.0011227054534571409, -0.000987489029240219, -0.0009420005845573558, -0.0009553669329305818, -0.0010112881366091606, -0.0010964298047895452, -0.0011935917509814722, -0.001280694490133242, -0.0013432150725663644, -0.0012692723232378134]"
"[0.7596230789595069, 200]","[2, 13, 24, 35, 46, 57, 68, 79, 90, 101, 112, 123, 134, 145, 156, 167, 178, 189]","[0.8624596265930065, -0.016613901769122433, -0.00575814095843943, -0.00301337836594787, -0.0018699076057967362, -0.0012244917259905978, -0.0008190897583541263, -0.0005561695240891948, -0.00038346823972198356, -0.00026903638052176254, -0.00019269554416011616, -0.000141730887373247, -0.00010834895816112626, -8.812146684360027e-05, -7.896364889659925e-05, -8.007131522950323e-05, -8.965151958465617e-05, -0.0001013189361949024]"
"[0.7596230789595069, 800]","[2, 43, 84, 125, 166, 207, 248, 289, 330, 371, 412, 453, 494, 535, 576, 617, 658, 699, 740, 781]","[0.8643721625117683, -0.0021507926853626836, -0.000446564387819595, -0.0001178845563043257, -4.6262660828087386e-05, -2.6205092705537214e-05, -1.7754756922858897e-05, -1.2809292692508704e-05, -9.462795817932426e-06, -7.083038533539071e-06, -5.3546784831134725e-06, -4.079116167063422e-06, -3.120862920978553e-06, -2.3851396589465016e-06, -1.8045868354446028e-06, -1.330324084166854e-06, -9.261971721105048e-07, -5.676819385320477e-07, -2.5769974396159384e-07, -1.1175907767280169e-07]"
"[0.6646701940895685, 10]","[2, 3, 4, 5, 6, 7, 8, 9]","[0.7043655707674776, -0.15090081195513538, -0.10758862986366834, -0.08035850220789971, -0.06233904138166334, -0.04968224929635589, -0.040074685369855256, -0.03193942183513639]"
"[0.6646701940895685, 30]","[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28]","[0.8203951148202889, -0.09107161720958964, -0.05611221934835268, -0.03815004365920556, -0.027537138805775383, -0.020755023564646397, -0.01620891388523038, -0.013051787974564303, -0.010788962733010873, -0.009113151811299531, -0.007821916419796484, -0.006768923048362484, -0.0058226808595829155, -0.004794232036651899]"
"[0.6646701940895685, 100]","[2, 8, 14, 20, 26, 32, 38, 44, 50, 56, 62, 68, 74, 80, 86, 92, 98]","[0.8666538169934563, -0.036380290149535796, -0.01629548833599912, -0.009038888660193815, -0.005572006884019199, -0.0036799551034658266, -0.002586689320877792, -0.0019381629894375826, -0.0015484776605524542, -0.0013135290825658742, -0.0011727309864040135, -0.0010894871818008817, -0.0010408273799647517, -0.001011936865892269, -0.0009915255289492109, -0.0009562061804871125, -0.0007766231876071006]"
"[0.6646701940895685, 200]","[2, 13, 24, 35, 46, 57, 68, 79, 90, 101, 112, 123, 134, 145, 156, 167, 178, 189]","[0.8863779224907486, -0.018590131086978316, -0.007149971011518406, -0.0036906331919873137, -0.002259436359030786, -0.001535323892481802, -0.0011050206989886707, -0.0008213246590738038, -0.0006237461479883522, -0.00048280724060272744, -0.00038179836268188586, -0.0003103070743175479, -0.0002615829316863962, -0.00023116853184580906, -0.00021584187087691012, -0.00021247648463155674, -0.00021710358899020704, -0.00022327864137247633]"
"[0.6646701940895685, 800]","[2, 43, 84, 125, 166, 207, 248, 289, 330, 371, 412, 453, 494, 535, 576, 617, 658, 699, 740, 781]","[0.8951818249605971, -0.0027814039355083912, -0.000738730609204867, -0.00026854812733393286, -0.00012942440468969186, -8.01985543286165e-05, -5.735095579820497e-05, -4.3563806069739103e-05, -3.3816428543168063e-05, -2.642531233919168e-05, -2.0663160409432402e-05, -1.6116848300979205e-05, -1.2506394366861126e-05, -9.627132432975727e-06, -7.325008462440684e-06, -5.479895280872515e-06, -3.991580013307412e-06, -2.790634352743855e-06, -2.011176249434865e-06, -2.4626095713603524e-06]"
"[0.5908179503018387, 10]","[2, 3, 4, 5, 6, 7, 8, 9]","[0.6602212690572986, -0.13612183763557895, -0.10221826732362198, -0.07953115334554577, -0.0633680712745786, -0.05114032404287593, -0.04123839655339006, -0.03245540148615955]"
"[0.5908179503018387, 30]","[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28]","[0.7805333288490919, -0.08063620836346405, -0.0539028429936784, -0.038758502965855514, -0.029222145628841338, -0.02280438830851476, -0.018275257787300252, -0.014959320298519749, -0.012455058138335761, -0.010505555835331665, -0.008931972068165334, -0.007593625889852712, -0.00635450833158719, -0.005029914810555633]"
"[0.5908179503018387, 100]","[2, 8, 14, 20, 26, 32, 38, 44, 50, 56, 62, 68, 74, 80, 86, 92, 98]","[0.8286493516405876, -0.03496458874407209, -0.01741430156817491, -0.010356303554518838, -0.006798696278396903, -0.004762013936475811, -0.0034996486425931863, -0.0026763593665028694, -0.0021204043350878895, -0.0017348156367300916, -0.001461056142623136, -0.001262062868113683, -0.0011132461610317938, -0.0009966962866932126, -0.0008953681298832228, -0.0007807623218219067, -0.0005514571934629731]"
"[0.5908179503018387, 200]","[2, 13, 24, 35, 46, 57, 68, 79, 90, 101, 112, 123, 134, 145, 156, 167, 178, 189]","[0.8392818990018722, -0.019121926170555525, -0.007971948355501225, -0.00429500160396476, -0.002648660680440111, -0.0017794237409230872, -0.001262744741648389, -0.0009267802009711506, -0.0006944776578746916, -0.000527819326203425, -0.0004059910803716621, -0.0003163716799777141, -0.00025060174023283557, -0.00020271859222701846, -0.00016816651245614433, -0.0001432251782010202, -0.00012452265853638705, -0.00010662218400792761]"
"[0.5908179503018387, 800]","[2, 43, 84, 125, 166, 207, 248, 289, 330, 371, 412, 453, 494, 535, 576, 617, 658, 699, 740, 781]","[0.8518302715107551, -0.003146094755966125, -0.0008770186391699082, -0.0003406735319453893, -0.00015971839591887764, -8.814655877414923e-05, -5.5031642498410685e-05, -3.7480159713337066e-05, -2.7415775244077085e-05, -2.167813146162318e-05, -1.8912817171627184e-05, -1.854100430589761e-05, -2.039158176857128e-05, -2.454009127336081e-05, -3.117315629656034e-05, -4.03585605949202e-05, -5.166224768708705e-05, -6.408746475755969e-05, -7.905790020952541e-05, -0.00010413027964217836]"
